# track_id_origen;track_id_destino;peso
1ei3hzQmrgealgRKFxIcWn;2gYj9lubBorOPIVWsTXugG;1.000
1ei3hzQmrgealgRKFxIcWn;68Dni7IE4VyPkTOH9mRWHr;1.000
1ei3hzQmrgealgRKFxIcWn;5uCax9HTNlzGybIStD3vDh;1.000
1ei3hzQmrgealgRKFxIcWn;6xGruZOHLs39ZbVccQTuPZ;1.000
1ei3hzQmrgealgRKFxIcWn;7KXjTSCq5nL1LoYtL7XAwS;1.000
1ei3hzQmrgealgRKFxIcWn;7qEHsqek33rTcFNT9PFqLf;1.000
1ei3hzQmrgealgRKFxIcWn;38T0tPVZHcPZyhtOcCP7pF;1.000
1ei3hzQmrgealgRKFxIcWn;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
1ei3hzQmrgealgRKFxIcWn;5ww2BF9slyYgNOk37BlC4u;1.000
1ei3hzQmrgealgRKFxIcWn;6FE2iI43OZnszFLuLtvvmg;1.000
1ei3hzQmrgealgRKFxIcWn;5jt25aFjW2kNoBqaEVaz5W;1.000
1ei3hzQmrgealgRKFxIcWn;6foY66mWZN0pSRjZ408c00;1.000
1ei3hzQmrgealgRKFxIcWn;3cBsEDNhFI9E82vPj3kvi3;1.000
1ei3hzQmrgealgRKFxIcWn;5uU1uuyaUIBOiiUSQG7Wl3;1.000
1ei3hzQmrgealgRKFxIcWn;3Wrjm47oTz2sjIgck11l5e;1.000
1ei3hzQmrgealgRKFxIcWn;2GThBgzZoZfz0lx1JjBwfe;1.000
1ei3hzQmrgealgRKFxIcWn;2tGvwE8GcFKwNdAXMnlbfl;1.000
1ei3hzQmrgealgRKFxIcWn;6HU7h9RYOaPRFeh0R3UeAr;1.000
1ei3hzQmrgealgRKFxIcWn;4ZtFanR9U6ndgddUvNcjcG;1.000
1ei3hzQmrgealgRKFxIcWn;5CZ40GBx1sQ9agT82CLQCT;1.000
1ei3hzQmrgealgRKFxIcWn;5wANPM4fQCJwkGd4rN57mH;1.000
1ei3hzQmrgealgRKFxIcWn;5O2P9iiztwhomNh8xkR9lJ;1.000
1ei3hzQmrgealgRKFxIcWn;0kTMK4gNFfLXaTb62w1UaJ;1.000
1ei3hzQmrgealgRKFxIcWn;5fhcuVxuBWfgNXGuyAtLmr;1.000
1ei3hzQmrgealgRKFxIcWn;0WtM2NBVQNNJLh6scP13H8;1.000
1ei3hzQmrgealgRKFxIcWn;4cG7HUWYHBV6R6tHn1gxrl;1.000
1ei3hzQmrgealgRKFxIcWn;2eAvDnpXP5W0cVtiI0PUxV;1.000
1ei3hzQmrgealgRKFxIcWn;45bE4HXI0AwGZXfZtMp8JR;1.000
1ei3hzQmrgealgRKFxIcWn;5HCyWlXZPP0y6Gqq8TgA20;1.000
1ei3hzQmrgealgRKFxIcWn;2374M0fQpWi3dLnB54qaLX;1.000
1ei3hzQmrgealgRKFxIcWn;4HlFJV71xXKIGcU3kRyttv;1.000
1ei3hzQmrgealgRKFxIcWn;1KIJclzEbNhSVw8tiHPWwE;1.000
1ei3hzQmrgealgRKFxIcWn;2vWBUC9djv6BtiGlmKiQaH;1.000
1ei3hzQmrgealgRKFxIcWn;4cacyP5c3PMlfnyjpg13xW;1.000
1ei3hzQmrgealgRKFxIcWn;6GomT970rCOkKAyyrwJeZi;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2tTmW7RDtMQtBk7m2rYeSw;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2GiJYvgVaD2HtM8GqD9EgQ;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6Z8R6UsFuGXGtiIxiD8ISb;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5IgjP7X4th6nMNDh4akUHb;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4xqrdfXkTW4T0RauPLv3WA;1.000
1xzi1Jcr7mEi9K2RfzLOqS;3F5CgOj3wFlRv51JsHbxhe;1.000
1xzi1Jcr7mEi9K2RfzLOqS;03a359wbiUsjN9h6yzXvmS;1.000
1xzi1Jcr7mEi9K2RfzLOqS;58HvfVOeJY7lUuCqF0m3ly;1.000
1xzi1Jcr7mEi9K2RfzLOqS;7lQ8MOhq6IN2w8EYcFNSUk;1.000
1xzi1Jcr7mEi9K2RfzLOqS;7w87IxuO7BDcJ3YUqCyMTT;1.000
1xzi1Jcr7mEi9K2RfzLOqS;3B54sVLJ402zGa6Xm4YGNe;1.000
1xzi1Jcr7mEi9K2RfzLOqS;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
1xzi1Jcr7mEi9K2RfzLOqS;0qOnSQQF0yzuPWsXrQ9paz;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4LRPiXqCikLlN15c3yImP7;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2gYj9lubBorOPIVWsTXugG;1.000
1xzi1Jcr7mEi9K2RfzLOqS;68Dni7IE4VyPkTOH9mRWHr;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5uCax9HTNlzGybIStD3vDh;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6xGruZOHLs39ZbVccQTuPZ;1.000
1xzi1Jcr7mEi9K2RfzLOqS;7KXjTSCq5nL1LoYtL7XAwS;1.000
1xzi1Jcr7mEi9K2RfzLOqS;7qEHsqek33rTcFNT9PFqLf;1.000
1xzi1Jcr7mEi9K2RfzLOqS;38T0tPVZHcPZyhtOcCP7pF;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5ww2BF9slyYgNOk37BlC4u;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6FE2iI43OZnszFLuLtvvmg;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5jt25aFjW2kNoBqaEVaz5W;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6foY66mWZN0pSRjZ408c00;1.000
1xzi1Jcr7mEi9K2RfzLOqS;3cBsEDNhFI9E82vPj3kvi3;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5uU1uuyaUIBOiiUSQG7Wl3;1.000
1xzi1Jcr7mEi9K2RfzLOqS;3Wrjm47oTz2sjIgck11l5e;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2GThBgzZoZfz0lx1JjBwfe;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2tGvwE8GcFKwNdAXMnlbfl;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6HU7h9RYOaPRFeh0R3UeAr;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4ZtFanR9U6ndgddUvNcjcG;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5CZ40GBx1sQ9agT82CLQCT;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5wANPM4fQCJwkGd4rN57mH;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5O2P9iiztwhomNh8xkR9lJ;1.000
1xzi1Jcr7mEi9K2RfzLOqS;0kTMK4gNFfLXaTb62w1UaJ;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5fhcuVxuBWfgNXGuyAtLmr;1.000
1xzi1Jcr7mEi9K2RfzLOqS;0WtM2NBVQNNJLh6scP13H8;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4cG7HUWYHBV6R6tHn1gxrl;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2eAvDnpXP5W0cVtiI0PUxV;1.000
1xzi1Jcr7mEi9K2RfzLOqS;45bE4HXI0AwGZXfZtMp8JR;1.000
1xzi1Jcr7mEi9K2RfzLOqS;5HCyWlXZPP0y6Gqq8TgA20;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2374M0fQpWi3dLnB54qaLX;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4HlFJV71xXKIGcU3kRyttv;1.000
1xzi1Jcr7mEi9K2RfzLOqS;1KIJclzEbNhSVw8tiHPWwE;1.000
1xzi1Jcr7mEi9K2RfzLOqS;2vWBUC9djv6BtiGlmKiQaH;1.000
1xzi1Jcr7mEi9K2RfzLOqS;4cacyP5c3PMlfnyjpg13xW;1.000
1xzi1Jcr7mEi9K2RfzLOqS;6GomT970rCOkKAyyrwJeZi;1.000
2tTmW7RDtMQtBk7m2rYeSw;2GiJYvgVaD2HtM8GqD9EgQ;1.000
2tTmW7RDtMQtBk7m2rYeSw;6Z8R6UsFuGXGtiIxiD8ISb;1.000
2tTmW7RDtMQtBk7m2rYeSw;5IgjP7X4th6nMNDh4akUHb;1.000
2tTmW7RDtMQtBk7m2rYeSw;4xqrdfXkTW4T0RauPLv3WA;1.000
2tTmW7RDtMQtBk7m2rYeSw;3F5CgOj3wFlRv51JsHbxhe;1.000
2tTmW7RDtMQtBk7m2rYeSw;03a359wbiUsjN9h6yzXvmS;1.000
2tTmW7RDtMQtBk7m2rYeSw;58HvfVOeJY7lUuCqF0m3ly;1.000
2tTmW7RDtMQtBk7m2rYeSw;7lQ8MOhq6IN2w8EYcFNSUk;1.000
2tTmW7RDtMQtBk7m2rYeSw;7w87IxuO7BDcJ3YUqCyMTT;1.000
2tTmW7RDtMQtBk7m2rYeSw;3B54sVLJ402zGa6Xm4YGNe;1.000
2tTmW7RDtMQtBk7m2rYeSw;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
2tTmW7RDtMQtBk7m2rYeSw;0qOnSQQF0yzuPWsXrQ9paz;1.000
2tTmW7RDtMQtBk7m2rYeSw;4LRPiXqCikLlN15c3yImP7;1.000
2tTmW7RDtMQtBk7m2rYeSw;2gYj9lubBorOPIVWsTXugG;1.000
2tTmW7RDtMQtBk7m2rYeSw;68Dni7IE4VyPkTOH9mRWHr;1.000
2tTmW7RDtMQtBk7m2rYeSw;5uCax9HTNlzGybIStD3vDh;1.000
2tTmW7RDtMQtBk7m2rYeSw;6xGruZOHLs39ZbVccQTuPZ;1.000
2tTmW7RDtMQtBk7m2rYeSw;7KXjTSCq5nL1LoYtL7XAwS;1.000
2tTmW7RDtMQtBk7m2rYeSw;7qEHsqek33rTcFNT9PFqLf;1.000
2tTmW7RDtMQtBk7m2rYeSw;38T0tPVZHcPZyhtOcCP7pF;1.000
2tTmW7RDtMQtBk7m2rYeSw;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
2tTmW7RDtMQtBk7m2rYeSw;5ww2BF9slyYgNOk37BlC4u;1.000
2tTmW7RDtMQtBk7m2rYeSw;6FE2iI43OZnszFLuLtvvmg;1.000
2tTmW7RDtMQtBk7m2rYeSw;5jt25aFjW2kNoBqaEVaz5W;1.000
2tTmW7RDtMQtBk7m2rYeSw;6foY66mWZN0pSRjZ408c00;1.000
2tTmW7RDtMQtBk7m2rYeSw;3cBsEDNhFI9E82vPj3kvi3;1.000
2tTmW7RDtMQtBk7m2rYeSw;5uU1uuyaUIBOiiUSQG7Wl3;1.000
2tTmW7RDtMQtBk7m2rYeSw;3Wrjm47oTz2sjIgck11l5e;1.000
2tTmW7RDtMQtBk7m2rYeSw;2GThBgzZoZfz0lx1JjBwfe;1.000
2tTmW7RDtMQtBk7m2rYeSw;2tGvwE8GcFKwNdAXMnlbfl;1.000
2tTmW7RDtMQtBk7m2rYeSw;6HU7h9RYOaPRFeh0R3UeAr;1.000
2tTmW7RDtMQtBk7m2rYeSw;4ZtFanR9U6ndgddUvNcjcG;1.000
2tTmW7RDtMQtBk7m2rYeSw;5CZ40GBx1sQ9agT82CLQCT;1.000
2tTmW7RDtMQtBk7m2rYeSw;5wANPM4fQCJwkGd4rN57mH;1.000
2tTmW7RDtMQtBk7m2rYeSw;5O2P9iiztwhomNh8xkR9lJ;1.000
2tTmW7RDtMQtBk7m2rYeSw;0kTMK4gNFfLXaTb62w1UaJ;1.000
2tTmW7RDtMQtBk7m2rYeSw;5fhcuVxuBWfgNXGuyAtLmr;1.000
2tTmW7RDtMQtBk7m2rYeSw;0WtM2NBVQNNJLh6scP13H8;1.000
2tTmW7RDtMQtBk7m2rYeSw;4cG7HUWYHBV6R6tHn1gxrl;1.000
2tTmW7RDtMQtBk7m2rYeSw;2eAvDnpXP5W0cVtiI0PUxV;1.000
2tTmW7RDtMQtBk7m2rYeSw;45bE4HXI0AwGZXfZtMp8JR;1.000
2tTmW7RDtMQtBk7m2rYeSw;5HCyWlXZPP0y6Gqq8TgA20;1.000
2tTmW7RDtMQtBk7m2rYeSw;2374M0fQpWi3dLnB54qaLX;1.000
2tTmW7RDtMQtBk7m2rYeSw;4HlFJV71xXKIGcU3kRyttv;1.000
2tTmW7RDtMQtBk7m2rYeSw;1KIJclzEbNhSVw8tiHPWwE;1.000
2tTmW7RDtMQtBk7m2rYeSw;2vWBUC9djv6BtiGlmKiQaH;1.000
2tTmW7RDtMQtBk7m2rYeSw;4cacyP5c3PMlfnyjpg13xW;1.000
2tTmW7RDtMQtBk7m2rYeSw;6GomT970rCOkKAyyrwJeZi;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6Z8R6UsFuGXGtiIxiD8ISb;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5IgjP7X4th6nMNDh4akUHb;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4xqrdfXkTW4T0RauPLv3WA;1.000
2GiJYvgVaD2HtM8GqD9EgQ;3F5CgOj3wFlRv51JsHbxhe;1.000
2GiJYvgVaD2HtM8GqD9EgQ;03a359wbiUsjN9h6yzXvmS;1.000
2GiJYvgVaD2HtM8GqD9EgQ;58HvfVOeJY7lUuCqF0m3ly;1.000
2GiJYvgVaD2HtM8GqD9EgQ;7lQ8MOhq6IN2w8EYcFNSUk;1.000
2GiJYvgVaD2HtM8GqD9EgQ;7w87IxuO7BDcJ3YUqCyMTT;1.000
2GiJYvgVaD2HtM8GqD9EgQ;3B54sVLJ402zGa6Xm4YGNe;1.000
2GiJYvgVaD2HtM8GqD9EgQ;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
2GiJYvgVaD2HtM8GqD9EgQ;0qOnSQQF0yzuPWsXrQ9paz;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4LRPiXqCikLlN15c3yImP7;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2gYj9lubBorOPIVWsTXugG;1.000
2GiJYvgVaD2HtM8GqD9EgQ;68Dni7IE4VyPkTOH9mRWHr;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5uCax9HTNlzGybIStD3vDh;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6xGruZOHLs39ZbVccQTuPZ;1.000
2GiJYvgVaD2HtM8GqD9EgQ;7KXjTSCq5nL1LoYtL7XAwS;1.000
2GiJYvgVaD2HtM8GqD9EgQ;7qEHsqek33rTcFNT9PFqLf;1.000
2GiJYvgVaD2HtM8GqD9EgQ;38T0tPVZHcPZyhtOcCP7pF;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5ww2BF9slyYgNOk37BlC4u;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6FE2iI43OZnszFLuLtvvmg;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5jt25aFjW2kNoBqaEVaz5W;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6foY66mWZN0pSRjZ408c00;1.000
2GiJYvgVaD2HtM8GqD9EgQ;3cBsEDNhFI9E82vPj3kvi3;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5uU1uuyaUIBOiiUSQG7Wl3;1.000
2GiJYvgVaD2HtM8GqD9EgQ;3Wrjm47oTz2sjIgck11l5e;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2GThBgzZoZfz0lx1JjBwfe;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2tGvwE8GcFKwNdAXMnlbfl;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6HU7h9RYOaPRFeh0R3UeAr;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4ZtFanR9U6ndgddUvNcjcG;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5CZ40GBx1sQ9agT82CLQCT;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5wANPM4fQCJwkGd4rN57mH;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5O2P9iiztwhomNh8xkR9lJ;1.000
2GiJYvgVaD2HtM8GqD9EgQ;0kTMK4gNFfLXaTb62w1UaJ;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5fhcuVxuBWfgNXGuyAtLmr;1.000
2GiJYvgVaD2HtM8GqD9EgQ;0WtM2NBVQNNJLh6scP13H8;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4cG7HUWYHBV6R6tHn1gxrl;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2eAvDnpXP5W0cVtiI0PUxV;1.000
2GiJYvgVaD2HtM8GqD9EgQ;45bE4HXI0AwGZXfZtMp8JR;1.000
2GiJYvgVaD2HtM8GqD9EgQ;5HCyWlXZPP0y6Gqq8TgA20;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2374M0fQpWi3dLnB54qaLX;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4HlFJV71xXKIGcU3kRyttv;1.000
2GiJYvgVaD2HtM8GqD9EgQ;1KIJclzEbNhSVw8tiHPWwE;1.000
2GiJYvgVaD2HtM8GqD9EgQ;2vWBUC9djv6BtiGlmKiQaH;1.000
2GiJYvgVaD2HtM8GqD9EgQ;4cacyP5c3PMlfnyjpg13xW;1.000
2GiJYvgVaD2HtM8GqD9EgQ;6GomT970rCOkKAyyrwJeZi;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5IgjP7X4th6nMNDh4akUHb;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4xqrdfXkTW4T0RauPLv3WA;1.000
6Z8R6UsFuGXGtiIxiD8ISb;3F5CgOj3wFlRv51JsHbxhe;1.000
6Z8R6UsFuGXGtiIxiD8ISb;03a359wbiUsjN9h6yzXvmS;1.000
6Z8R6UsFuGXGtiIxiD8ISb;58HvfVOeJY7lUuCqF0m3ly;1.000
6Z8R6UsFuGXGtiIxiD8ISb;7lQ8MOhq6IN2w8EYcFNSUk;1.000
6Z8R6UsFuGXGtiIxiD8ISb;7w87IxuO7BDcJ3YUqCyMTT;1.000
6Z8R6UsFuGXGtiIxiD8ISb;3B54sVLJ402zGa6Xm4YGNe;1.000
6Z8R6UsFuGXGtiIxiD8ISb;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
6Z8R6UsFuGXGtiIxiD8ISb;0qOnSQQF0yzuPWsXrQ9paz;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4LRPiXqCikLlN15c3yImP7;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2gYj9lubBorOPIVWsTXugG;1.000
6Z8R6UsFuGXGtiIxiD8ISb;68Dni7IE4VyPkTOH9mRWHr;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5uCax9HTNlzGybIStD3vDh;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6xGruZOHLs39ZbVccQTuPZ;1.000
6Z8R6UsFuGXGtiIxiD8ISb;7KXjTSCq5nL1LoYtL7XAwS;1.000
6Z8R6UsFuGXGtiIxiD8ISb;7qEHsqek33rTcFNT9PFqLf;1.000
6Z8R6UsFuGXGtiIxiD8ISb;38T0tPVZHcPZyhtOcCP7pF;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5ww2BF9slyYgNOk37BlC4u;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6FE2iI43OZnszFLuLtvvmg;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5jt25aFjW2kNoBqaEVaz5W;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6foY66mWZN0pSRjZ408c00;1.000
6Z8R6UsFuGXGtiIxiD8ISb;3cBsEDNhFI9E82vPj3kvi3;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5uU1uuyaUIBOiiUSQG7Wl3;1.000
6Z8R6UsFuGXGtiIxiD8ISb;3Wrjm47oTz2sjIgck11l5e;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2GThBgzZoZfz0lx1JjBwfe;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2tGvwE8GcFKwNdAXMnlbfl;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6HU7h9RYOaPRFeh0R3UeAr;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4ZtFanR9U6ndgddUvNcjcG;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5CZ40GBx1sQ9agT82CLQCT;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5wANPM4fQCJwkGd4rN57mH;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5O2P9iiztwhomNh8xkR9lJ;1.000
6Z8R6UsFuGXGtiIxiD8ISb;0kTMK4gNFfLXaTb62w1UaJ;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5fhcuVxuBWfgNXGuyAtLmr;1.000
6Z8R6UsFuGXGtiIxiD8ISb;0WtM2NBVQNNJLh6scP13H8;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4cG7HUWYHBV6R6tHn1gxrl;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2eAvDnpXP5W0cVtiI0PUxV;1.000
6Z8R6UsFuGXGtiIxiD8ISb;45bE4HXI0AwGZXfZtMp8JR;1.000
6Z8R6UsFuGXGtiIxiD8ISb;5HCyWlXZPP0y6Gqq8TgA20;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2374M0fQpWi3dLnB54qaLX;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4HlFJV71xXKIGcU3kRyttv;1.000
6Z8R6UsFuGXGtiIxiD8ISb;1KIJclzEbNhSVw8tiHPWwE;1.000
6Z8R6UsFuGXGtiIxiD8ISb;2vWBUC9djv6BtiGlmKiQaH;1.000
6Z8R6UsFuGXGtiIxiD8ISb;4cacyP5c3PMlfnyjpg13xW;1.000
6Z8R6UsFuGXGtiIxiD8ISb;6GomT970rCOkKAyyrwJeZi;1.000
5IgjP7X4th6nMNDh4akUHb;4xqrdfXkTW4T0RauPLv3WA;1.000
5IgjP7X4th6nMNDh4akUHb;3F5CgOj3wFlRv51JsHbxhe;1.000
5IgjP7X4th6nMNDh4akUHb;03a359wbiUsjN9h6yzXvmS;1.000
5IgjP7X4th6nMNDh4akUHb;58HvfVOeJY7lUuCqF0m3ly;1.000
5IgjP7X4th6nMNDh4akUHb;7lQ8MOhq6IN2w8EYcFNSUk;1.000
5IgjP7X4th6nMNDh4akUHb;7w87IxuO7BDcJ3YUqCyMTT;1.000
5IgjP7X4th6nMNDh4akUHb;3B54sVLJ402zGa6Xm4YGNe;1.000
5IgjP7X4th6nMNDh4akUHb;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
5IgjP7X4th6nMNDh4akUHb;0qOnSQQF0yzuPWsXrQ9paz;1.000
5IgjP7X4th6nMNDh4akUHb;4LRPiXqCikLlN15c3yImP7;1.000
5IgjP7X4th6nMNDh4akUHb;2gYj9lubBorOPIVWsTXugG;1.000
5IgjP7X4th6nMNDh4akUHb;68Dni7IE4VyPkTOH9mRWHr;1.000
5IgjP7X4th6nMNDh4akUHb;5uCax9HTNlzGybIStD3vDh;1.000
5IgjP7X4th6nMNDh4akUHb;6xGruZOHLs39ZbVccQTuPZ;1.000
5IgjP7X4th6nMNDh4akUHb;7KXjTSCq5nL1LoYtL7XAwS;1.000
5IgjP7X4th6nMNDh4akUHb;7qEHsqek33rTcFNT9PFqLf;1.000
5IgjP7X4th6nMNDh4akUHb;38T0tPVZHcPZyhtOcCP7pF;1.000
5IgjP7X4th6nMNDh4akUHb;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
5IgjP7X4th6nMNDh4akUHb;5ww2BF9slyYgNOk37BlC4u;1.000
5IgjP7X4th6nMNDh4akUHb;6FE2iI43OZnszFLuLtvvmg;1.000
5IgjP7X4th6nMNDh4akUHb;5jt25aFjW2kNoBqaEVaz5W;1.000
5IgjP7X4th6nMNDh4akUHb;6foY66mWZN0pSRjZ408c00;1.000
5IgjP7X4th6nMNDh4akUHb;3cBsEDNhFI9E82vPj3kvi3;1.000
5IgjP7X4th6nMNDh4akUHb;5uU1uuyaUIBOiiUSQG7Wl3;1.000
5IgjP7X4th6nMNDh4akUHb;3Wrjm47oTz2sjIgck11l5e;1.000
5IgjP7X4th6nMNDh4akUHb;2GThBgzZoZfz0lx1JjBwfe;1.000
5IgjP7X4th6nMNDh4akUHb;2tGvwE8GcFKwNdAXMnlbfl;1.000
5IgjP7X4th6nMNDh4akUHb;6HU7h9RYOaPRFeh0R3UeAr;1.000
5IgjP7X4th6nMNDh4akUHb;4ZtFanR9U6ndgddUvNcjcG;1.000
5IgjP7X4th6nMNDh4akUHb;5CZ40GBx1sQ9agT82CLQCT;1.000
5IgjP7X4th6nMNDh4akUHb;5wANPM4fQCJwkGd4rN57mH;1.000
5IgjP7X4th6nMNDh4akUHb;5O2P9iiztwhomNh8xkR9lJ;1.000
5IgjP7X4th6nMNDh4akUHb;0kTMK4gNFfLXaTb62w1UaJ;1.000
5IgjP7X4th6nMNDh4akUHb;5fhcuVxuBWfgNXGuyAtLmr;1.000
5IgjP7X4th6nMNDh4akUHb;0WtM2NBVQNNJLh6scP13H8;1.000
5IgjP7X4th6nMNDh4akUHb;4cG7HUWYHBV6R6tHn1gxrl;1.000
5IgjP7X4th6nMNDh4akUHb;2eAvDnpXP5W0cVtiI0PUxV;1.000
5IgjP7X4th6nMNDh4akUHb;45bE4HXI0AwGZXfZtMp8JR;1.000
5IgjP7X4th6nMNDh4akUHb;5HCyWlXZPP0y6Gqq8TgA20;1.000
5IgjP7X4th6nMNDh4akUHb;2374M0fQpWi3dLnB54qaLX;1.000
5IgjP7X4th6nMNDh4akUHb;4HlFJV71xXKIGcU3kRyttv;1.000
5IgjP7X4th6nMNDh4akUHb;1KIJclzEbNhSVw8tiHPWwE;1.000
5IgjP7X4th6nMNDh4akUHb;2vWBUC9djv6BtiGlmKiQaH;1.000
5IgjP7X4th6nMNDh4akUHb;4cacyP5c3PMlfnyjpg13xW;1.000
5IgjP7X4th6nMNDh4akUHb;6GomT970rCOkKAyyrwJeZi;1.000
4xqrdfXkTW4T0RauPLv3WA;3F5CgOj3wFlRv51JsHbxhe;1.000
4xqrdfXkTW4T0RauPLv3WA;03a359wbiUsjN9h6yzXvmS;1.000
4xqrdfXkTW4T0RauPLv3WA;58HvfVOeJY7lUuCqF0m3ly;1.000
4xqrdfXkTW4T0RauPLv3WA;7lQ8MOhq6IN2w8EYcFNSUk;1.000
4xqrdfXkTW4T0RauPLv3WA;7w87IxuO7BDcJ3YUqCyMTT;1.000
4xqrdfXkTW4T0RauPLv3WA;3B54sVLJ402zGa6Xm4YGNe;1.000
4xqrdfXkTW4T0RauPLv3WA;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
4xqrdfXkTW4T0RauPLv3WA;0qOnSQQF0yzuPWsXrQ9paz;1.000
4xqrdfXkTW4T0RauPLv3WA;4LRPiXqCikLlN15c3yImP7;1.000
4xqrdfXkTW4T0RauPLv3WA;2gYj9lubBorOPIVWsTXugG;1.000
4xqrdfXkTW4T0RauPLv3WA;68Dni7IE4VyPkTOH9mRWHr;1.000
4xqrdfXkTW4T0RauPLv3WA;5uCax9HTNlzGybIStD3vDh;1.000
4xqrdfXkTW4T0RauPLv3WA;6xGruZOHLs39ZbVccQTuPZ;1.000
4xqrdfXkTW4T0RauPLv3WA;7KXjTSCq5nL1LoYtL7XAwS;1.000
4xqrdfXkTW4T0RauPLv3WA;7qEHsqek33rTcFNT9PFqLf;1.000
4xqrdfXkTW4T0RauPLv3WA;38T0tPVZHcPZyhtOcCP7pF;1.000
